Timestamp,Agent,Department,Call Duration (mins),Resolved,CSAT Score,Sentiment,Escalated
2025-07-18 08:42:28,Bob,Billing,14.7,Yes,5,Positive,No
2025-07-22 12:28:28,Eli,Sales,6.9,No,5,Very Negative,No
2025-07-11 13:59:28,James,Technical Support,11.0,No,2,Very Negative,Yes
2025-07-13 22:28:28,John,Shipping,8.6,No,1,Neutral,No
2025-07-16 02:10:28,Bob,Sales,3.6,Yes,4,Very Positive,Yes
2025-07-24 15:41:28,James,Shipping,2.5,No,1,Very Positive,No
2025-07-23 16:02:28,Alice,Billing,14.0,No,2,Very Positive,No
2025-07-12 00:06:28,Diana,Billing,3.3,Yes,3,Neutral,Yes
2025-07-15 10:31:28,John,Technical Support,9.2,Yes,5,Very Negative,No
2025-07-13 16:51:28,Alice,Sales,6.4,Yes,5,Very Positive,No
2025-07-16 23:45:28,Michael,Billing,13.4,No,3,Very Positive,Yes
2025-07-21 09:28:28,Eli,Sales,7.3,No,5,Very Positive,No
2025-07-13 19:22:28,Eli,Technical Support,10.9,No,1,Very Positive,Yes
2025-07-16 17:11:28,Anna,Billing,7.5,Yes,4,Negative,No
2025-07-15 17:53:28,Charlie,Technical Support,10.9,Yes,5,Very Positive,No
2025-07-21 07:56:28,Diana,Billing,6.6,No,4,Very Positive,No
2025-07-18 09:12:28,Anna,Sales,3.6,No,5,Very Positive,No
2025-07-18 23:34:28,Diana,Billing,5.2,No,5,Very Negative,No
2025-07-15 12:09:28,Bob,Shipping,9.0,No,4,Negative,Yes
2025-07-11 08:53:28,Bob,Billing,4.6,Yes,3,Very Positive,Yes
2025-07-19 16:55:28,Diana,Sales,6.1,No,3,Very Positive,No
2025-07-13 22:36:28,Diana,Shipping,11.1,No,5,Very Negative,No
2025-07-15 05:28:28,Bob,Billing,14.1,No,3,Neutral,No
2025-07-13 15:58:28,Charlie,Billing,10.9,Yes,3,Very Positive,Yes
2025-07-12 17:57:28,Alice,Technical Support,13.2,No,3,Very Positive,No
2025-07-18 08:03:28,Anna,Shipping,6.9,No,5,Very Negative,Yes
2025-07-15 23:43:28,John,Shipping,8.5,Yes,5,Very Positive,Yes
2025-07-22 03:06:28,Michael,Billing,5.2,Yes,2,Very Negative,No
2025-07-22 16:39:28,John,Shipping,4.6,Yes,3,Neutral,Yes
2025-07-19 13:40:28,Diana,Billing,6.2,No,3,Positive,Yes
2025-07-19 19:04:28,Diana,Billing,5.0,No,4,Negative,Yes
2025-07-15 23:52:28,Charlie,Shipping,7.4,Yes,5,Neutral,Yes
2025-07-12 20:11:28,Michael,Billing,8.7,Yes,5,Neutral,No
2025-07-13 10:24:28,Eli,Billing,14.5,Yes,2,Negative,No
2025-07-24 16:22:28,Eli,Billing,7.5,Yes,5,Very Negative,No
2025-07-20 01:25:28,Charlie,Sales,5.8,No,4,Very Positive,No
2025-07-19 12:11:28,Eli,Billing,13.4,Yes,3,Neutral,Yes
2025-07-14 07:59:28,John,Sales,7.2,Yes,2,Neutral,No
2025-07-17 10:32:28,James,Sales,11.2,Yes,1,Neutral,Yes
2025-07-18 08:44:28,Bob,Technical Support,5.5,No,1,Neutral,No
2025-07-19 01:56:28,Michael,Shipping,13.3,No,3,Neutral,Yes
2025-07-22 01:56:28,Alice,Technical Support,4.0,No,3,Negative,Yes
2025-07-21 14:52:28,Charlie,Shipping,12.9,No,3,Negative,No
2025-07-24 12:32:28,Eli,Sales,8.9,Yes,1,Positive,Yes
2025-07-23 05:14:28,Diana,Sales,9.7,No,5,Positive,Yes
2025-07-20 11:30:28,James,Technical Support,5.8,No,1,Negative,Yes
2025-07-19 22:05:28,Charlie,Billing,13.9,Yes,1,Very Positive,No
2025-07-24 09:38:28,Anna,Sales,8.6,Yes,3,Negative,Yes
2025-07-24 01:29:28,Charlie,Sales,10.3,No,3,Neutral,Yes
2025-07-13 11:22:28,Michael,Technical Support,3.9,No,5,Negative,No
2025-07-19 10:48:28,Charlie,Sales,6.8,No,4,Positive,Yes
2025-07-20 13:28:28,John,Technical Support,14.4,No,4,Very Negative,No
2025-07-21 12:24:28,Michael,Sales,3.0,Yes,5,Positive,No
2025-07-19 01:56:28,Charlie,Shipping,7.4,No,3,Very Negative,Yes
2025-07-17 09:39:28,Charlie,Sales,8.8,No,5,Positive,No
2025-07-20 11:45:28,Anna,Shipping,5.1,No,4,Negative,No
2025-07-13 09:13:28,John,Technical Support,12.7,Yes,2,Very Negative,Yes
2025-07-24 05:29:28,Bob,Sales,14.5,Yes,3,Neutral,Yes
2025-07-25 02:25:28,Charlie,Sales,13.8,No,2,Negative,Yes
2025-07-20 15:19:28,Alice,Sales,3.3,Yes,3,Very Negative,No
2025-07-13 02:17:28,John,Shipping,8.0,No,4,Neutral,No
2025-07-15 16:04:28,Anna,Technical Support,5.2,Yes,2,Very Positive,No
2025-07-21 07:22:28,Eli,Sales,5.4,Yes,1,Positive,Yes
2025-07-23 20:37:28,Diana,Sales,14.5,Yes,2,Positive,No
2025-07-19 07:25:28,Eli,Billing,6.1,No,3,Neutral,No
2025-07-20 08:36:28,Charlie,Technical Support,11.3,No,5,Positive,Yes
2025-07-23 09:06:28,Anna,Billing,14.9,Yes,2,Positive,Yes
2025-07-17 03:32:28,Alice,Technical Support,11.4,Yes,3,Very Positive,No
2025-07-17 01:29:28,Michael,Technical Support,11.4,No,4,Very Positive,No
2025-07-12 03:51:28,James,Shipping,3.8,Yes,2,Very Negative,Yes
2025-07-11 23:06:28,James,Sales,14.6,Yes,5,Very Positive,Yes
2025-07-23 12:37:28,Eli,Technical Support,4.5,No,3,Neutral,Yes
2025-07-22 02:15:28,James,Billing,3.4,Yes,2,Positive,Yes
2025-07-12 21:23:28,Eli,Billing,3.1,No,5,Very Positive,No
2025-07-12 19:10:28,John,Shipping,4.2,No,1,Positive,No
2025-07-13 07:35:28,Bob,Billing,7.0,Yes,4,Very Positive,No
2025-07-25 01:37:28,Charlie,Shipping,8.8,No,2,Neutral,Yes
2025-07-13 07:28:28,Anna,Technical Support,12.1,No,3,Positive,Yes
2025-07-11 16:03:28,John,Technical Support,10.9,Yes,4,Very Negative,Yes
2025-07-16 01:19:28,Bob,Shipping,5.2,Yes,4,Neutral,Yes
2025-07-11 11:19:28,Bob,Billing,15.0,Yes,2,Very Positive,Yes
2025-07-19 06:35:28,Michael,Sales,3.8,No,1,Negative,Yes
2025-07-22 03:38:28,Diana,Shipping,3.0,Yes,4,Very Negative,Yes
2025-07-18 04:04:28,John,Technical Support,14.0,Yes,1,Negative,Yes
2025-07-22 05:02:28,John,Technical Support,4.1,Yes,2,Very Positive,Yes
2025-07-20 07:04:28,Anna,Sales,9.4,No,2,Very Negative,No
2025-07-13 05:33:28,Bob,Technical Support,14.5,No,2,Very Negative,No
2025-07-11 04:13:28,Charlie,Technical Support,6.2,Yes,3,Neutral,Yes
2025-07-22 21:20:28,Eli,Shipping,14.0,No,5,Very Negative,No
2025-07-20 08:49:28,Anna,Technical Support,8.7,Yes,2,Negative,Yes
2025-07-23 10:07:28,John,Sales,8.2,Yes,2,Very Positive,Yes
2025-07-12 14:37:28,Bob,Billing,10.6,No,1,Neutral,No
2025-07-15 22:39:28,Charlie,Shipping,3.3,No,3,Negative,No
2025-07-25 02:13:28,Alice,Sales,10.4,Yes,3,Negative,No
2025-07-12 18:50:28,Diana,Billing,12.2,Yes,2,Very Positive,Yes
2025-07-16 22:18:28,Diana,Shipping,2.3,Yes,3,Very Negative,Yes
2025-07-16 18:03:28,Charlie,Technical Support,10.2,No,5,Very Negative,Yes
2025-07-12 03:55:28,Diana,Shipping,8.9,No,1,Very Positive,Yes
2025-07-14 16:48:28,Alice,Shipping,11.1,No,1,Neutral,Yes
2025-07-19 10:10:28,Alice,Sales,12.5,Yes,3,Neutral,Yes
2025-07-20 04:17:28,Diana,Shipping,12.3,Yes,3,Very Positive,Yes
2025-07-15 19:39:28,Charlie,Sales,13.0,Yes,4,Negative,No
2025-07-22 21:33:28,Alice,Sales,5.9,No,2,Negative,No
2025-07-20 17:15:28,Alice,Technical Support,3.9,Yes,1,Negative,Yes
2025-07-19 10:20:28,Bob,Billing,6.3,Yes,3,Negative,No
2025-07-22 07:06:28,John,Technical Support,4.5,No,3,Negative,Yes
2025-07-24 00:28:28,Alice,Technical Support,3.3,No,4,Neutral,Yes
2025-07-22 03:41:28,John,Shipping,3.4,Yes,2,Negative,No
2025-07-17 00:14:28,Diana,Technical Support,3.1,No,1,Neutral,No
2025-07-17 14:35:28,James,Technical Support,7.2,No,3,Neutral,Yes
2025-07-19 09:00:28,Diana,Technical Support,4.5,Yes,5,Very Positive,No
2025-07-20 13:30:28,Michael,Shipping,3.6,No,1,Negative,Yes
2025-07-23 10:59:28,Eli,Billing,9.5,Yes,4,Positive,No
2025-07-19 00:44:28,John,Shipping,13.6,No,4,Positive,Yes
2025-07-23 12:41:28,Bob,Sales,12.9,No,3,Negative,Yes
2025-07-22 17:08:28,Michael,Sales,9.0,Yes,4,Positive,No
2025-07-20 05:21:28,Michael,Sales,14.0,Yes,4,Negative,No
2025-07-19 09:47:28,Anna,Shipping,10.6,Yes,4,Negative,No
2025-07-23 11:37:28,Eli,Billing,11.4,Yes,5,Neutral,Yes
2025-07-16 20:09:28,Bob,Billing,9.6,Yes,1,Neutral,No
2025-07-16 20:38:28,Michael,Billing,2.5,Yes,2,Very Negative,No
2025-07-21 12:29:28,Diana,Technical Support,13.1,Yes,5,Positive,No
2025-07-21 12:19:28,Bob,Sales,14.5,Yes,4,Negative,Yes
2025-07-19 03:07:28,Bob,Sales,14.4,Yes,4,Negative,No
2025-07-15 17:25:28,Michael,Shipping,2.6,Yes,2,Very Positive,Yes
2025-07-22 09:30:28,Alice,Technical Support,8.3,Yes,5,Negative,Yes
2025-07-15 00:14:28,Bob,Sales,14.5,No,1,Positive,No
2025-07-24 07:00:28,Michael,Sales,13.1,Yes,3,Neutral,Yes
2025-07-17 23:49:28,Michael,Billing,14.4,No,3,Very Positive,No
2025-07-12 04:41:28,Diana,Billing,5.6,Yes,2,Very Positive,Yes
2025-07-12 17:18:28,James,Technical Support,10.4,Yes,1,Very Positive,No
2025-07-11 21:48:28,Diana,Sales,4.9,Yes,1,Neutral,Yes
2025-07-14 19:47:28,Diana,Technical Support,12.2,Yes,4,Positive,No
2025-07-23 11:24:28,Charlie,Billing,3.9,Yes,5,Negative,Yes
2025-07-16 20:09:28,Alice,Technical Support,13.6,Yes,1,Positive,Yes
2025-07-13 18:49:28,Eli,Billing,7.9,Yes,5,Negative,Yes
2025-07-24 00:56:28,Anna,Shipping,13.5,Yes,5,Very Positive,Yes
2025-07-24 03:23:28,John,Sales,5.3,No,2,Very Negative,No
2025-07-20 16:11:28,Diana,Technical Support,9.4,No,2,Negative,Yes
2025-07-17 22:23:28,Bob,Technical Support,7.9,No,5,Very Positive,No
2025-07-23 16:34:28,Diana,Sales,14.4,No,4,Negative,No
2025-07-13 16:34:28,Anna,Shipping,9.4,No,2,Very Negative,Yes
2025-07-24 17:40:28,Charlie,Sales,8.5,No,5,Negative,No
2025-07-19 21:07:28,Charlie,Sales,7.7,No,1,Very Positive,Yes
2025-07-24 20:50:28,Diana,Sales,12.3,No,2,Very Positive,No
2025-07-22 05:16:28,Michael,Technical Support,11.6,Yes,5,Positive,No
2025-07-12 01:34:28,James,Sales,2.8,No,5,Very Positive,Yes
2025-07-24 17:33:28,Diana,Shipping,3.2,No,3,Positive,Yes
2025-07-13 07:41:28,Michael,Shipping,2.4,No,4,Very Positive,Yes
2025-07-21 19:34:28,James,Billing,8.0,Yes,3,Very Positive,Yes
2025-07-21 03:11:28,Michael,Billing,3.4,No,4,Positive,No
2025-07-15 21:40:28,Eli,Billing,4.8,Yes,2,Negative,No
2025-07-24 19:08:28,John,Billing,9.5,No,2,Negative,No
2025-07-16 10:03:28,Bob,Sales,2.2,No,1,Neutral,No
2025-07-11 05:16:28,Diana,Sales,6.4,Yes,2,Very Negative,No
2025-07-14 00:59:28,Eli,Sales,6.4,Yes,2,Negative,No
2025-07-24 14:46:28,Eli,Billing,6.0,No,1,Very Negative,No
2025-07-24 18:18:28,Alice,Sales,13.9,No,4,Neutral,No
2025-07-14 13:10:28,Anna,Sales,8.3,No,4,Positive,No
2025-07-16 10:55:28,Diana,Billing,12.4,No,1,Positive,Yes
2025-07-16 22:47:28,Diana,Technical Support,8.8,No,4,Very Positive,No
2025-07-14 02:55:28,Eli,Shipping,9.2,Yes,3,Positive,No
2025-07-13 21:53:28,Bob,Sales,6.6,No,2,Positive,No
2025-07-24 22:00:28,Alice,Technical Support,3.9,Yes,5,Very Positive,No
2025-07-17 19:08:28,Bob,Shipping,14.1,No,5,Neutral,No
2025-07-20 02:49:28,Anna,Technical Support,5.7,No,3,Very Positive,Yes
2025-07-24 20:50:28,James,Shipping,3.5,No,4,Neutral,Yes
2025-07-24 17:58:28,Anna,Shipping,5.5,No,3,Very Positive,No
2025-07-11 23:51:28,Bob,Sales,2.3,Yes,4,Positive,Yes
2025-07-24 11:04:28,John,Billing,14.8,No,4,Negative,Yes
2025-07-12 17:00:28,Diana,Sales,11.1,No,5,Very Negative,Yes
2025-07-22 00:52:28,Eli,Billing,2.9,Yes,5,Positive,No
2025-07-15 21:38:28,Alice,Billing,5.2,Yes,5,Positive,Yes
2025-07-18 14:39:28,John,Shipping,14.2,Yes,5,Very Positive,Yes
2025-07-14 07:26:28,Diana,Technical Support,9.0,Yes,1,Neutral,Yes
2025-07-14 19:34:28,Diana,Shipping,8.1,Yes,1,Negative,Yes
2025-07-13 05:22:28,John,Technical Support,6.9,Yes,3,Very Negative,Yes
2025-07-21 16:01:28,John,Sales,11.5,No,3,Neutral,No
2025-07-23 13:14:28,Bob,Technical Support,3.1,No,3,Very Negative,No
2025-07-12 15:59:28,Alice,Sales,2.4,No,2,Negative,Yes
2025-07-13 08:59:28,Anna,Billing,14.3,Yes,5,Very Positive,No
2025-07-20 00:19:28,Charlie,Sales,8.2,Yes,5,Neutral,Yes
2025-07-14 23:25:28,John,Technical Support,8.4,No,4,Positive,No
2025-07-18 11:40:28,Charlie,Billing,2.6,Yes,4,Neutral,No
2025-07-15 21:03:28,John,Billing,8.3,No,4,Very Positive,No
2025-07-12 23:36:28,Eli,Shipping,9.8,Yes,3,Negative,Yes
2025-07-14 18:30:28,Charlie,Technical Support,13.6,No,3,Very Positive,Yes
2025-07-23 08:09:28,Diana,Billing,4.3,Yes,2,Negative,No
2025-07-15 14:45:28,Charlie,Technical Support,11.5,No,5,Neutral,Yes
2025-07-13 04:40:28,John,Technical Support,14.2,Yes,3,Positive,Yes
2025-07-13 12:06:28,Anna,Sales,2.3,No,2,Negative,Yes
2025-07-20 15:39:28,Anna,Technical Support,9.5,Yes,4,Negative,Yes
2025-07-23 06:49:28,James,Sales,6.8,Yes,4,Neutral,No
2025-07-24 15:30:28,Eli,Shipping,8.1,No,4,Negative,No
2025-07-24 17:28:28,James,Shipping,8.0,No,1,Very Negative,Yes
2025-07-13 08:45:28,Bob,Shipping,12.2,No,3,Positive,No
2025-07-24 19:30:28,Anna,Technical Support,8.1,No,5,Positive,No
2025-07-12 00:07:28,John,Technical Support,8.3,Yes,4,Positive,Yes
2025-07-19 05:58:28,Michael,Billing,2.2,Yes,4,Very Positive,No
2025-07-18 22:28:28,Michael,Sales,7.2,Yes,3,Negative,Yes
2025-07-12 02:53:28,Anna,Technical Support,7.5,Yes,3,Positive,Yes
2025-07-12 13:24:28,Alice,Technical Support,13.4,Yes,3,Very Positive,No
2025-07-16 04:24:28,James,Billing,10.8,No,2,Very Negative,No
2025-07-12 23:43:28,John,Billing,13.0,No,5,Very Positive,Yes
2025-07-14 22:57:28,James,Sales,6.3,No,5,Negative,No
2025-07-14 03:01:28,James,Technical Support,7.8,No,1,Very Negative,Yes
2025-07-18 00:28:28,Charlie,Technical Support,7.7,No,5,Very Positive,No
2025-07-12 23:07:28,Bob,Billing,6.5,Yes,3,Positive,Yes
2025-07-23 10:46:28,James,Billing,13.3,Yes,3,Very Positive,Yes
2025-07-18 18:11:28,James,Shipping,2.3,Yes,2,Negative,No
2025-07-11 18:03:28,Eli,Billing,3.8,No,2,Neutral,Yes
2025-07-12 04:40:28,Diana,Shipping,6.4,Yes,1,Positive,Yes
2025-07-17 09:04:28,Diana,Billing,13.9,Yes,5,Very Negative,Yes
2025-07-16 22:46:28,John,Technical Support,11.4,Yes,3,Very Positive,Yes
2025-07-12 10:10:28,Anna,Sales,9.5,Yes,4,Negative,Yes
2025-07-21 14:17:28,Anna,Billing,4.2,Yes,3,Negative,Yes
2025-07-13 19:04:28,Bob,Sales,5.6,Yes,2,Positive,Yes
2025-07-15 08:43:28,Diana,Technical Support,4.1,No,2,Neutral,Yes
2025-07-24 15:10:28,James,Billing,13.7,Yes,1,Very Positive,No
2025-07-23 23:12:28,Michael,Technical Support,8.1,Yes,3,Positive,No
2025-07-20 16:48:28,Eli,Technical Support,11.2,No,2,Positive,Yes
2025-07-13 06:46:28,Anna,Technical Support,4.3,Yes,4,Negative,No
2025-07-23 04:12:28,Bob,Technical Support,5.7,Yes,5,Very Negative,No
2025-07-24 13:06:28,Eli,Sales,5.3,No,2,Positive,Yes
2025-07-19 08:55:28,Diana,Billing,12.8,Yes,2,Positive,No
2025-07-20 18:39:28,Bob,Shipping,5.0,Yes,4,Positive,Yes
2025-07-21 17:58:28,James,Technical Support,9.0,No,2,Negative,No
2025-07-11 21:01:28,Charlie,Sales,5.0,Yes,2,Very Positive,No
2025-07-11 17:07:28,Diana,Billing,3.0,No,1,Negative,Yes
2025-07-18 17:11:28,Eli,Shipping,8.9,Yes,2,Very Negative,No
2025-07-14 12:46:28,Charlie,Sales,8.7,Yes,3,Very Positive,No
2025-07-17 10:25:28,Alice,Shipping,9.4,No,1,Neutral,No
2025-07-22 13:17:28,Bob,Billing,6.1,No,1,Neutral,Yes
2025-07-15 19:49:28,Diana,Billing,7.9,No,1,Negative,Yes
2025-07-13 07:38:28,Michael,Sales,11.8,Yes,2,Very Positive,No
2025-07-15 01:45:28,Diana,Technical Support,3.1,No,4,Very Positive,No
2025-07-23 12:39:28,Eli,Sales,11.5,No,2,Negative,No
2025-07-14 16:52:28,Eli,Sales,9.5,Yes,3,Negative,Yes
2025-07-21 13:56:28,Anna,Shipping,2.1,Yes,2,Neutral,Yes
2025-07-19 15:28:28,Charlie,Billing,3.9,No,4,Positive,Yes
2025-07-14 22:26:28,Alice,Shipping,5.9,Yes,2,Very Negative,No
2025-07-19 09:23:28,John,Shipping,8.1,Yes,5,Very Negative,No
2025-07-15 11:44:28,Charlie,Sales,7.0,No,1,Very Positive,Yes
2025-07-20 01:27:28,Eli,Billing,6.4,Yes,1,Negative,No
2025-07-19 06:32:28,Alice,Technical Support,9.5,Yes,4,Very Negative,Yes
2025-07-18 07:56:28,Charlie,Billing,14.7,No,2,Very Negative,No
2025-07-23 01:51:28,Eli,Sales,10.7,Yes,4,Neutral,Yes
2025-07-17 07:06:28,James,Technical Support,3.2,No,4,Positive,No
2025-07-13 03:19:28,Charlie,Sales,4.2,No,4,Positive,Yes
2025-07-12 07:30:28,Michael,Shipping,2.0,Yes,1,Very Positive,Yes
2025-07-18 11:12:28,Eli,Sales,9.0,Yes,4,Positive,Yes
2025-07-12 21:00:28,Eli,Sales,14.9,Yes,5,Negative,No
2025-07-13 07:48:28,Charlie,Billing,7.5,Yes,3,Very Negative,Yes
2025-07-11 10:58:28,Eli,Billing,11.4,Yes,5,Neutral,Yes
2025-07-14 01:21:28,Bob,Billing,10.7,No,5,Negative,Yes
2025-07-24 13:22:28,Alice,Shipping,2.6,No,5,Positive,No
2025-07-13 21:03:28,James,Technical Support,11.8,No,5,Negative,Yes
2025-07-16 17:59:28,Anna,Shipping,3.3,No,4,Negative,No
2025-07-23 15:50:28,Alice,Billing,8.2,Yes,3,Very Positive,No
2025-07-18 19:40:28,Diana,Shipping,2.5,No,4,Very Negative,No
2025-07-21 22:26:28,Eli,Technical Support,3.4,Yes,3,Very Positive,No
2025-07-16 23:37:28,Eli,Sales,10.1,Yes,1,Neutral,Yes
2025-07-20 04:09:28,Alice,Technical Support,2.9,Yes,2,Negative,Yes
2025-07-22 18:48:28,Anna,Sales,3.4,No,5,Neutral,No
2025-07-17 22:47:28,Alice,Shipping,10.0,Yes,1,Positive,No
2025-07-15 10:26:28,Alice,Shipping,6.4,No,4,Negative,Yes
2025-07-25 02:35:28,Diana,Sales,14.5,No,2,Neutral,No
2025-07-14 18:52:28,James,Shipping,5.7,Yes,3,Negative,No
2025-07-22 13:16:28,Alice,Billing,4.1,No,5,Negative,Yes
2025-07-22 05:51:28,Bob,Billing,10.4,No,2,Neutral,Yes
2025-07-20 10:02:28,John,Technical Support,13.1,No,4,Neutral,No
2025-07-14 23:34:28,Alice,Billing,2.4,No,5,Positive,No
2025-07-18 16:21:28,Eli,Shipping,9.0,Yes,2,Very Positive,No
2025-07-14 03:21:28,James,Billing,12.4,Yes,3,Very Negative,Yes
2025-07-24 19:08:28,Charlie,Sales,7.2,Yes,1,Negative,Yes
2025-07-20 11:40:28,John,Shipping,7.7,No,4,Very Positive,Yes
2025-07-15 08:24:28,Alice,Sales,3.3,Yes,3,Positive,Yes
2025-07-24 00:38:28,Alice,Shipping,3.8,No,3,Neutral,No
2025-07-23 17:25:28,Eli,Technical Support,6.8,Yes,5,Very Negative,No
2025-07-20 16:41:28,Diana,Technical Support,14.5,No,4,Neutral,Yes
2025-07-18 18:00:28,Charlie,Billing,10.0,No,2,Neutral,Yes
2025-07-22 03:33:28,Michael,Shipping,5.7,No,5,Neutral,No
2025-07-16 18:27:28,Eli,Billing,13.3,No,5,Very Negative,No
2025-07-18 01:48:28,Diana,Shipping,8.2,Yes,3,Very Negative,No
2025-07-12 22:33:28,Alice,Sales,13.9,No,1,Very Positive,No
2025-07-18 21:38:28,Charlie,Billing,10.8,No,3,Neutral,No
2025-07-15 18:20:28,Michael,Billing,11.1,Yes,3,Neutral,No
2025-07-19 08:43:28,Alice,Technical Support,6.8,Yes,5,Very Positive,Yes
2025-07-13 23:34:28,Eli,Billing,11.1,No,1,Neutral,Yes
2025-07-19 20:18:28,James,Billing,8.5,Yes,1,Very Negative,Yes
2025-07-17 22:26:28,Michael,Billing,9.0,No,3,Very Negative,No
2025-07-23 14:33:28,James,Shipping,13.8,Yes,2,Negative,Yes
2025-07-24 19:11:28,James,Technical Support,4.1,Yes,1,Positive,No
2025-07-18 18:55:28,Alice,Billing,5.0,Yes,4,Neutral,No
2025-07-14 07:00:28,Charlie,Shipping,5.9,No,5,Negative,No
2025-07-11 23:10:28,Charlie,Shipping,3.5,Yes,2,Negative,Yes
2025-07-14 00:25:28,Charlie,Technical Support,2.6,Yes,5,Positive,No
2025-07-15 05:23:28,Bob,Technical Support,14.9,No,3,Neutral,No
2025-07-19 19:27:28,Eli,Technical Support,7.7,No,1,Positive,No
2025-07-19 14:37:28,Anna,Technical Support,5.7,No,3,Very Negative,No
2025-07-19 15:32:28,Michael,Sales,5.5,No,1,Positive,Yes
2025-07-14 22:15:28,Eli,Shipping,7.1,No,5,Positive,No
2025-07-11 19:08:28,Diana,Sales,8.2,No,1,Very Negative,No
2025-07-15 04:20:28,Eli,Technical Support,8.6,No,2,Neutral,Yes
2025-07-23 18:44:28,Alice,Technical Support,11.2,Yes,1,Negative,No
2025-07-23 22:53:28,Alice,Shipping,7.6,Yes,1,Positive,No
2025-07-14 05:24:28,Anna,Billing,5.5,No,1,Positive,No
2025-07-12 10:41:28,Alice,Shipping,5.9,Yes,1,Neutral,Yes
2025-07-24 21:27:28,Anna,Billing,4.6,Yes,1,Neutral,Yes
2025-07-22 15:17:28,Alice,Shipping,11.7,No,2,Very Positive,Yes
2025-07-24 00:25:28,Bob,Sales,6.7,Yes,5,Very Negative,No
2025-07-12 16:54:28,Charlie,Shipping,14.1,No,5,Negative,Yes
2025-07-24 15:52:28,Diana,Sales,2.1,Yes,2,Very Positive,Yes
2025-07-16 11:43:28,Alice,Technical Support,5.3,No,4,Neutral,No
2025-07-25 03:02:28,Bob,Shipping,8.6,Yes,1,Very Positive,Yes
2025-07-16 05:38:28,Alice,Billing,5.7,No,1,Very Positive,No
2025-07-18 16:19:28,James,Billing,3.6,Yes,5,Negative,Yes
2025-07-20 14:09:28,Anna,Sales,5.2,Yes,5,Very Positive,Yes
2025-07-13 00:04:28,John,Shipping,2.8,Yes,5,Negative,No
2025-07-11 04:43:28,John,Technical Support,13.9,Yes,2,Very Negative,Yes
2025-07-15 20:48:28,Eli,Sales,9.7,No,1,Very Positive,No
2025-07-12 22:13:28,Charlie,Billing,9.3,No,2,Very Negative,No
2025-07-17 00:02:28,Charlie,Technical Support,10.3,No,5,Very Positive,Yes
2025-07-17 01:25:28,Eli,Technical Support,13.8,Yes,4,Negative,No
2025-07-20 12:28:28,Anna,Sales,14.3,Yes,1,Positive,No
2025-07-16 12:59:28,Eli,Shipping,5.7,No,4,Positive,No
2025-07-23 14:15:28,Charlie,Technical Support,14.2,Yes,3,Neutral,Yes
2025-07-24 12:54:28,John,Shipping,4.7,Yes,1,Positive,No
2025-07-11 21:44:28,Michael,Shipping,2.3,No,3,Very Negative,Yes
2025-07-23 17:34:28,Bob,Shipping,11.2,Yes,1,Very Negative,Yes
2025-07-20 02:53:28,Eli,Sales,8.3,Yes,2,Neutral,No
2025-07-24 19:42:28,John,Shipping,7.2,No,2,Very Negative,No
2025-07-16 20:05:28,Diana,Shipping,2.1,Yes,5,Negative,No
2025-07-15 15:36:28,Michael,Shipping,3.3,No,3,Very Negative,Yes
2025-07-15 23:59:28,James,Shipping,8.8,Yes,1,Positive,No
2025-07-17 00:34:28,John,Technical Support,4.6,No,1,Positive,Yes
2025-07-25 01:42:28,James,Shipping,3.2,Yes,1,Very Positive,Yes
2025-07-24 15:29:28,Bob,Technical Support,3.7,Yes,3,Negative,Yes
2025-07-23 23:12:28,Eli,Technical Support,14.6,Yes,3,Neutral,Yes
2025-07-23 03:36:28,Charlie,Technical Support,13.1,No,5,Negative,No
2025-07-13 04:24:28,Charlie,Sales,8.8,No,3,Positive,No
2025-07-13 21:04:28,James,Shipping,14.4,No,3,Neutral,Yes
2025-07-16 17:16:28,Diana,Technical Support,11.8,Yes,3,Very Positive,No
2025-07-17 03:09:28,Michael,Billing,11.0,No,1,Very Negative,No
2025-07-22 00:17:28,Anna,Billing,4.6,Yes,4,Positive,No
2025-07-14 17:30:28,Charlie,Billing,8.5,Yes,4,Very Positive,No
2025-07-16 12:30:28,Alice,Billing,12.0,Yes,5,Very Positive,Yes
2025-07-24 02:48:28,Diana,Billing,6.5,Yes,1,Neutral,Yes
2025-07-11 20:57:28,Eli,Technical Support,8.3,Yes,2,Positive,Yes
2025-07-24 23:11:28,James,Sales,4.5,No,5,Neutral,No
2025-07-12 01:55:28,Diana,Sales,14.3,No,4,Negative,No
2025-07-19 09:22:28,Diana,Technical Support,2.6,Yes,5,Neutral,No
2025-07-12 08:39:28,Alice,Billing,14.0,Yes,5,Negative,No
2025-07-17 10:42:28,Bob,Technical Support,4.0,Yes,4,Negative,Yes
2025-07-19 09:13:28,Charlie,Shipping,4.9,Yes,3,Neutral,No
2025-07-20 08:13:28,Alice,Sales,3.8,Yes,4,Very Positive,No
2025-07-22 05:34:28,Bob,Billing,4.9,No,4,Neutral,Yes
2025-07-18 22:40:28,James,Technical Support,14.0,Yes,4,Very Positive,No
2025-07-21 20:02:28,Charlie,Sales,8.5,No,1,Positive,No
2025-07-15 20:17:28,John,Billing,5.2,Yes,1,Negative,Yes
2025-07-17 17:39:28,Diana,Technical Support,5.7,Yes,3,Very Positive,No
2025-07-20 16:42:28,Eli,Technical Support,10.1,Yes,3,Neutral,No
